time,open,high,low,close,Smoothed HA (Open),Smoothed HA (High),Smoothed HA (Low),Smoothed HA (Close),TDFI,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1172586600,3.073747,3.106664,2.951247,2.956247,NaN,NaN,NaN,NaN,NaN,47.76335805732186,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1172673000,2.993747,2.993747,2.937081,2.95958,3.0356594377361414,3.0677741092760233,3.0218306407249296,3.047755832381273,NaN,47.981361264650126,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1172759400,2.795831,2.930414,2.795831,2.894997,3.0419674987342358,3.068243139085048,3.015869114466301,3.0434158992602898,NaN,44.13753872545606,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1172845800,2.87583,2.87583,2.790831,2.795831,3.042904314731786,3.0644025659279053,3.0044390641785808,3.0336070052120188,NaN,38.974550409374764,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173105000,2.801243,2.824997,2.736247,2.736247,3.0384296183001487,3.0560190965515193,2.987921689550319,3.0184812660487297,NaN,36.23210413025545,NaN,NaN,NaN,36.23210413025545,NaN,NaN,NaN
1173191400,2.817914,2.851247,2.79333,2.839426,3.0285977717157317,3.0429891630123076,2.9704318209297367,3.0019755393014456,NaN,43.62914442122678,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173277800,2.834164,2.834164,2.800414,2.800414,3.015403106951464,3.027177881648663,2.953103303227372,2.9848209110061084,NaN,41.66134525968442,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173364200,2.856664,2.89583,2.856664,2.872497,3.0002072874320485,3.0100454222540507,2.938315144989347,2.969555179304069,NaN,46.46590767146609,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173450600,2.954997,2.954997,2.855414,2.89583,2.9849591884661826,2.996756803245953,2.9256751003840793,2.9575427248819084,NaN,47.95993208738486,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173706200,2.946247,2.97281,2.942497,2.952497,2.971314738117965,2.9870694862819884,2.9177696787761205,2.949368107462713,NaN,51.50001306645906,NaN,NaN,NaN,NaN,NaN,51.50001306645906,NaN
1173792600,2.926247,2.926247,2.836664,2.839997,2.9603936076080912,2.9785739274455496,2.909796440219516,2.9416783434891127,NaN,44.96092003557878,48.993910282062004,NaN,NaN,NaN,NaN,NaN,NaN
1173879000,2.83333,2.856664,2.785414,2.840414,2.9510786722176716,2.9688567375651056,2.900347166798334,2.932804275259211,NaN,44.98880239315409,47.59724794796319,NaN,NaN,NaN,NaN,NaN,NaN
1173965400,2.872914,2.872914,2.827914,2.85333,2.9419764073767714,2.959180181114061,2.8916271352751184,2.9243501874273194,NaN,45.90293395393672,46.17362740233026,NaN,NaN,NaN,NaN,NaN,NaN
1174051800,2.804164,2.830831,2.804164,2.818331,2.93319187946977,2.9484595381637235,2.8828984154860198,2.9150552133439103,NaN,43.779957291730454,44.70984776911996,NaN,NaN,NaN,NaN,NaN,NaN
1174311000,2.83833,2.83833,2.795831,2.795831,2.9241469317349784,2.9376422635221346,2.8741769612309698,2.905594124466788,NaN,42.421632225129656,44.328295923963374,NaN,NaN,42.421632225129656,NaN,NaN,NaN
1174397400,2.797913,2.827081,2.797913,2.824997,2.9148896615511783,2.926746029637364,2.8658175096641685,2.8961658542443582,NaN,44.811933258557325,44.10190820924247,NaN,NaN,NaN,NaN,NaN,NaN
